employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
35839,Procurement,region_2,Bachelor's,m,sourcing,2,49,2,4,1,0,69,1
10110,Operations,region_27,Bachelor's,m,other,1,27,5,3,1,0,58,0
11287,Operations,region_4,Master's & above,f,sourcing,1,34,5,6,1,0,60,0
59188,Sales & Marketing,region_22,,m,other,1,22,5,2,0,0,48,1
39070,Analytics,region_22,Bachelor's,f,other,1,30,5,2,0,0,80,1
49134,Finance,region_22,Bachelor's,m,sourcing,4,24,,1,0,0,60,1
35435,Sales & Marketing,region_27,Master's & above,m,other,1,39,3,5,0,0,50,1
33568,Technology,region_8,Bachelor's,f,sourcing,1,27,3,3,0,0,81,1
17745,Operations,region_2,Bachelor's,f,sourcing,2,30,5,3,0,0,59,1
47134,Operations,region_16,Bachelor's,m,other,1,46,3,2,0,0,60,1
66401,Procurement,region_2,Bachelor's,m,other,1,40,4,9,0,0,65,1
19254,Operations,region_11,Master's & above,f,other,2,42,4,17,0,0,58,1
49290,Sales & Marketing,region_2,Bachelor's,f,other,1,24,5,2,0,0,48,1
77878,Operations,region_23,Master's & above,f,other,1,39,3,10,0,0,60,1
17471,Operations,region_7,Bachelor's,f,sourcing,1,32,5,3,1,0,58,1
18313,Analytics,region_22,Bachelor's,m,other,2,29,5,5,0,1,82,0
54649,Sales & Marketing,region_28,Bachelor's,m,other,1,32,4,6,0,0,48,1
8999,Sales & Marketing,region_2,Bachelor's,f,other,1,52,5,18,1,0,49,1
52982,Analytics,region_7,Bachelor's,m,other,1,34,5,6,0,0,85,1
69280,Technology,region_13,Master's & above,m,other,2,38,3,4,1,0,83,0
32351,Sales & Marketing,region_12,Bachelor's,m,other,1,30,5,2,0,0,51,1
57196,Sales & Marketing,region_2,Bachelor's,m,referred,1,51,5,11,0,0,96,0
60255,Technology,region_6,Bachelor's,m,other,2,26,4,3,1,0,83,1
16358,Sales & Marketing,region_12,Bachelor's,m,other,1,27,3,2,0,0,52,1
77842,Analytics,region_22,Master's & above,m,sourcing,1,36,1,8,0,0,89,1
29888,Sales & Marketing,region_13,Bachelor's,m,other,1,20,3,2,0,0,51,1
49019,Sales & Marketing,region_2,Master's & above,f,other,1,58,3,12,0,0,48,1
27318,Procurement,region_2,Master's & above,f,sourcing,1,39,3,10,0,0,70,1
45159,Technology,region_23,Master's & above,f,sourcing,1,37,4,3,1,0,78,0
2442,Analytics,region_22,Bachelor's,m,other,3,30,5,3,0,0,85,1
54837,Technology,region_15,Bachelor's,m,sourcing,1,39,1,8,0,0,80,1
44814,Operations,region_26,Bachelor's,m,sourcing,1,32,3,6,0,0,61,1
70198,Operations,region_27,Bachelor's,m,sourcing,1,36,1,11,0,0,59,1
6707,R&D,region_7,Bachelor's,m,sourcing,2,35,4,7,1,0,85,1
67512,Operations,region_22,Bachelor's,m,sourcing,1,27,3,2,0,0,60,1
15984,Analytics,region_22,Master's & above,m,sourcing,2,43,3,17,0,0,82,1
2952,Analytics,region_11,Master's & above,m,other,1,33,3,4,1,0,87,0
48053,Sales & Marketing,region_22,Master's & above,m,other,2,35,1,5,0,0,51,1
50759,Finance,region_26,Bachelor's,m,sourcing,2,27,4,4,0,0,60,1
7809,Operations,region_4,Bachelor's,f,other,1,41,2,2,1,0,61,1
13891,Operations,region_7,Bachelor's,m,other,1,35,2,2,0,0,60,1
6806,Operations,region_4,Bachelor's,f,other,3,34,5,10,1,0,60,1
64210,HR,region_13,Bachelor's,m,other,2,34,4,7,0,0,50,1
21206,Sales & Marketing,region_15,Bachelor's,m,other,1,47,2,14,0,0,46,1
67927,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,31,3,5,1,0,50,1
9078,Procurement,region_2,Bachelor's,m,sourcing,1,52,3,5,1,0,73,1
74271,Sales & Marketing,region_17,Master's & above,m,other,1,35,5,7,1,0,47,1
16820,Analytics,region_22,Master's & above,m,other,2,32,4,6,0,1,91,0
36143,Analytics,region_20,Bachelor's,m,sourcing,1,29,3,3,0,0,88,1
9652,Sales & Marketing,region_2,Bachelor's,m,referred,3,27,,1,1,0,52,1
69750,Analytics,region_7,Bachelor's,m,other,1,34,3,7,0,0,83,1
10755,Operations,region_7,Bachelor's,m,sourcing,1,37,3,4,1,0,94,0
54155,Analytics,region_7,Bachelor's,m,other,1,39,3,11,1,0,83,1
38057,Sales & Marketing,region_5,Master's & above,m,other,1,42,3,4,0,0,50,1
29561,Sales & Marketing,region_22,Master's & above,f,sourcing,1,39,2,12,0,0,49,1
11303,R&D,region_22,Bachelor's,m,sourcing,1,28,3,5,1,0,84,1
52078,Operations,region_7,Bachelor's,f,sourcing,1,30,1,5,0,0,57,1
44931,Sales & Marketing,region_15,Bachelor's,m,referred,1,37,4,5,0,0,50,1
29492,Technology,region_27,Bachelor's,m,other,1,29,3,4,0,0,76,1
65344,Sales & Marketing,region_7,Master's & above,m,sourcing,1,43,4,4,0,0,49,1
42975,Operations,region_27,Bachelor's,f,sourcing,1,34,5,2,0,0,58,1
13065,Procurement,region_2,Bachelor's,m,other,1,50,2,6,0,0,69,1
77934,Analytics,region_29,Bachelor's,m,sourcing,1,37,3,10,1,0,85,1
26877,Analytics,region_15,Bachelor's,m,sourcing,1,27,1,3,0,0,85,1
35488,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,5,4,1,0,51,1
47850,Operations,region_27,Bachelor's,m,other,1,44,3,2,0,0,56,1
58178,Analytics,region_28,Bachelor's,m,sourcing,1,29,1,6,0,0,84,1
56720,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,31,2,3,0,0,49,1
49037,Procurement,region_17,Bachelor's,m,sourcing,1,29,3,5,0,0,71,1
21737,Technology,region_15,Bachelor's,m,sourcing,1,32,1,2,1,0,77,1
20442,Operations,region_13,Master's & above,m,sourcing,1,43,4,11,1,0,59,1
23565,Finance,region_2,Master's & above,m,other,1,34,1,4,0,0,60,1
61258,Analytics,region_29,Bachelor's,m,other,1,31,3,4,0,0,84,1
44694,Sales & Marketing,region_26,Bachelor's,f,other,1,27,5,4,0,0,52,1
27995,Sales & Marketing,region_7,Master's & above,m,sourcing,1,45,5,7,0,0,51,1
38449,Operations,region_2,Bachelor's,m,other,1,35,3,9,0,0,61,1
36520,Operations,region_16,Master's & above,m,other,1,47,3,8,0,0,59,1
50990,Operations,region_16,Bachelor's,m,other,2,29,3,2,0,0,62,1
30838,Technology,region_22,Master's & above,f,sourcing,1,32,4,5,0,0,79,1
21534,Technology,region_31,Master's & above,m,other,1,35,3,2,1,0,97,0
60781,Technology,region_13,Bachelor's,f,other,1,33,2,6,0,0,73,1
40519,Operations,region_13,Bachelor's,f,other,2,32,4,2,1,0,57,1
76214,Sales & Marketing,region_2,Master's & above,f,other,1,39,3,7,0,0,48,1
75719,Sales & Marketing,region_17,Bachelor's,m,other,1,35,4,7,1,0,49,1
27280,Operations,region_7,Bachelor's,f,other,2,27,3,4,1,0,51,1
13798,HR,region_4,Bachelor's,m,other,1,29,5,2,1,0,50,1
47526,Sales & Marketing,region_7,Master's & above,m,other,1,32,3,6,0,0,50,1
12143,HR,region_10,Master's & above,m,other,1,31,5,3,0,0,52,1
26582,Operations,region_2,Bachelor's,f,sourcing,2,39,5,5,1,0,57,1
71761,Technology,region_7,Bachelor's,f,other,1,33,3,3,0,0,72,1
37285,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,43,3,12,0,0,52,1
77946,Operations,region_15,Bachelor's,f,referred,1,32,4,6,0,0,59,1
8013,R&D,region_7,Bachelor's,m,other,1,31,,1,0,0,87,1
24174,Operations,region_10,Master's & above,f,sourcing,1,31,4,2,1,0,59,1
39497,R&D,region_26,Bachelor's,m,other,1,32,2,4,0,0,86,1
58850,Technology,region_22,Bachelor's,m,other,1,25,3,2,0,0,76,1
66554,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,52,1,22,0,0,47,1
42907,Procurement,region_22,Master's & above,m,other,1,44,3,12,0,0,76,1
32703,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,26,1,2,0,0,48,1
45558,Sales & Marketing,region_13,Master's & above,m,sourcing,1,34,5,3,0,0,49,1
22950,Operations,region_2,Bachelor's,f,sourcing,1,42,5,6,0,0,58,1
18248,Operations,region_9,Bachelor's,m,sourcing,1,32,3,9,1,0,59,0
72882,Sales & Marketing,region_1,Bachelor's,f,other,1,31,3,4,0,0,53,1
52873,Technology,region_7,Bachelor's,f,other,1,31,1,8,0,0,85,1
46241,Operations,region_12,Bachelor's,f,other,2,32,5,5,0,0,60,1
32769,Procurement,region_7,Master's & above,m,other,1,40,2,3,0,0,66,1
54189,Sales & Marketing,region_25,Bachelor's,m,other,1,27,5,4,0,0,50,1
17668,HR,region_32,Bachelor's,f,other,1,34,3,5,1,1,46,1
41657,Operations,region_4,Master's & above,f,other,1,31,5,4,0,0,58,1
11847,Sales & Marketing,region_17,Master's & above,m,other,1,42,5,2,0,0,47,1
23506,Technology,region_31,Bachelor's,f,other,1,27,5,2,0,0,80,1
34258,Sales & Marketing,region_15,Bachelor's,m,other,1,20,,1,0,0,49,1
66335,Procurement,region_8,Bachelor's,f,other,1,32,4,2,1,0,66,1
60274,Sales & Marketing,region_15,Bachelor's,f,sourcing,1,32,4,6,0,0,49,1
37509,Sales & Marketing,region_13,,m,sourcing,1,22,,1,1,0,48,1
65990,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,28,,1,1,0,46,1
2576,Analytics,region_2,Bachelor's,f,other,1,32,5,8,1,0,88,1
47468,Legal,region_2,Bachelor's,m,sourcing,1,35,1,7,0,0,63,1
37755,Analytics,region_9,Master's & above,m,sourcing,2,31,3,3,0,0,80,1
53873,Analytics,region_2,Bachelor's,m,other,2,32,4,7,1,0,85,1
55022,Sales & Marketing,region_29,Bachelor's,m,other,2,37,1,4,0,0,49,1
46742,Analytics,region_1,Bachelor's,m,sourcing,3,29,3,3,0,0,87,1
12512,Operations,region_29,Bachelor's,m,sourcing,1,37,5,7,0,0,57,1
2696,Operations,region_12,Bachelor's,f,other,1,27,3,4,0,0,63,1
1538,Procurement,region_22,Bachelor's,m,other,1,28,2,3,1,0,68,1
2794,Sales & Marketing,region_13,Master's & above,m,other,1,46,5,2,1,0,57,1
38092,Operations,region_22,Bachelor's,m,sourcing,1,27,4,3,1,0,61,1
15134,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,31,3,4,1,0,51,1
44961,Sales & Marketing,region_3,Bachelor's,m,other,1,39,1,8,0,0,48,1
5096,Technology,region_21,Bachelor's,m,other,1,28,5,4,1,0,81,1
67983,Technology,region_13,Master's & above,m,sourcing,1,34,1,4,0,0,78,1
22539,Operations,region_13,Bachelor's,m,other,1,54,5,11,1,0,56,1
3115,Operations,region_27,Bachelor's,f,sourcing,1,37,5,7,1,0,60,1
67547,Operations,region_22,Bachelor's,m,other,1,29,3,4,0,0,56,1
72042,Sales & Marketing,region_5,Bachelor's,m,other,2,35,2,7,0,0,48,1
57759,Analytics,region_22,,m,sourcing,1,31,5,5,1,0,87,1
44206,Sales & Marketing,region_20,Bachelor's,m,other,1,28,3,3,0,0,47,1
24442,Sales & Marketing,region_2,Master's & above,m,sourcing,1,49,4,19,0,0,50,1
36712,Sales & Marketing,region_22,Master's & above,m,other,2,30,1,8,0,0,48,1
70420,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,48,1,18,0,0,47,1
47510,Sales & Marketing,region_2,Master's & above,m,other,1,49,4,19,0,0,49,1
1196,Analytics,region_29,Bachelor's,m,other,1,27,4,3,0,0,83,1
49269,Analytics,region_23,Bachelor's,m,other,2,37,3,10,1,0,81,0
67981,Operations,region_6,Bachelor's,m,sourcing,1,29,5,4,1,0,58,1
4292,Operations,region_12,Bachelor's,f,other,1,30,4,4,0,0,59,1
30457,Analytics,region_11,Bachelor's,m,other,1,27,3,4,0,0,83,1
12546,Sales & Marketing,region_2,Master's & above,f,sourcing,1,41,5,2,0,0,45,1
8010,Legal,region_2,Bachelor's,f,other,1,27,3,2,0,0,57,1
69949,Technology,region_2,Bachelor's,f,other,2,34,1,5,0,0,78,1
46992,Technology,region_22,Bachelor's,m,other,1,28,5,3,1,0,76,0
71742,Operations,region_25,Bachelor's,m,sourcing,2,31,5,4,1,0,55,1
19584,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,1,3,0,0,53,1
33371,Sales & Marketing,region_9,Bachelor's,m,other,1,29,4,8,0,0,46,1
22754,Procurement,region_5,Bachelor's,f,other,1,27,1,5,0,0,72,1
55964,Legal,region_13,Master's & above,m,other,1,34,4,7,0,0,60,1
54203,Sales & Marketing,region_2,Bachelor's,m,other,5,45,3,7,1,0,49,1
37499,Sales & Marketing,region_7,,m,other,1,25,5,2,1,0,52,1
45201,Operations,region_31,,m,sourcing,1,30,5,5,1,0,59,1
51630,Analytics,region_22,Bachelor's,f,sourcing,2,25,4,3,0,0,84,1
3981,Sales & Marketing,region_33,Bachelor's,m,other,2,30,2,4,0,0,41,1
33665,R&D,region_2,Master's & above,m,other,2,37,3,2,0,0,86,1
3508,Analytics,region_23,Master's & above,m,other,1,40,5,6,1,0,86,1
44402,Operations,region_22,Bachelor's,m,other,1,36,5,7,0,0,71,0
33156,Operations,region_2,Bachelor's,f,other,1,27,3,2,1,0,62,1
5279,Operations,region_2,Master's & above,f,sourcing,1,36,3,9,1,0,56,1
13105,Technology,region_16,Below Secondary,f,referred,1,23,,1,1,0,77,1
24723,Finance,region_2,Bachelor's,f,other,1,42,5,9,0,0,67,1
19705,Technology,region_2,Bachelor's,m,sourcing,1,35,3,9,0,0,78,1
77879,Analytics,region_7,Master's & above,m,other,2,36,5,7,1,0,85,1
70414,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,3,5,1,0,52,1
69560,Procurement,region_2,,m,sourcing,1,35,3,4,0,0,73,1
26296,Technology,region_2,Bachelor's,f,other,1,48,1,8,0,0,78,1
36500,Operations,region_31,Bachelor's,m,sourcing,2,37,3,10,0,0,62,1
16002,Operations,region_2,Below Secondary,m,other,1,26,,1,0,0,63,1
54374,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,30,3,5,0,0,47,1
2255,Sales & Marketing,region_22,Bachelor's,m,referred,1,28,4,1,0,0,50,1
18383,Analytics,region_3,Bachelor's,m,other,1,29,5,2,1,0,85,1
67343,HR,region_4,Bachelor's,m,other,1,40,5,4,1,0,48,1
73873,Operations,region_22,Master's & above,m,other,1,36,5,7,0,0,62,1
69487,Sales & Marketing,region_2,Bachelor's,m,other,2,36,1,10,0,0,50,1
42525,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,33,3,7,0,0,49,1
4361,Procurement,region_23,Bachelor's,m,sourcing,1,32,4,6,1,0,73,1
70219,Finance,region_2,,m,other,1,39,3,7,0,0,57,1
11040,Technology,region_27,Bachelor's,m,sourcing,1,32,3,3,0,0,78,1
63902,Analytics,region_22,Bachelor's,f,sourcing,1,27,4,2,1,0,88,0
46284,Procurement,region_16,Master's & above,f,other,1,46,3,17,0,0,67,1
9004,Sales & Marketing,region_2,Bachelor's,m,other,4,29,1,2,0,0,45,1
77260,Sales & Marketing,region_13,Bachelor's,m,other,1,28,3,2,0,0,50,1
57787,Technology,region_24,Bachelor's,f,other,1,38,1,3,0,0,80,1
3966,Procurement,region_30,Bachelor's,f,other,1,33,5,2,1,0,69,0
53038,Sales & Marketing,region_22,Bachelor's,m,other,2,31,1,4,0,0,49,1
20478,HR,region_32,Master's & above,m,other,1,36,3,9,0,0,49,1
30211,Procurement,region_13,Master's & above,m,other,2,33,3,6,1,0,65,1
50645,Procurement,region_2,Master's & above,m,sourcing,1,54,5,8,1,0,74,1
26594,Operations,region_27,Bachelor's,m,other,1,43,1,6,0,0,60,1
10660,Sales & Marketing,region_6,Bachelor's,m,other,1,25,3,3,0,0,46,1
61722,Procurement,region_2,Bachelor's,m,sourcing,2,29,3,6,0,0,71,1
15672,Sales & Marketing,region_14,Master's & above,f,other,1,32,3,6,0,0,48,1
57003,R&D,region_22,Bachelor's,m,other,2,29,5,2,0,0,88,1
26475,Technology,region_7,Bachelor's,f,sourcing,2,32,3,9,0,0,83,1
2754,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,4,3,1,0,47,1
76290,Sales & Marketing,region_2,Bachelor's,m,other,1,39,3,7,1,0,50,1
41508,Technology,region_4,Bachelor's,m,sourcing,1,28,,1,1,0,84,1
21807,Operations,region_7,Bachelor's,m,sourcing,1,30,,1,0,0,62,1
42176,Operations,region_29,Bachelor's,f,other,1,34,2,7,0,0,61,1
38081,Technology,region_5,Master's & above,m,other,1,39,2,4,0,0,80,1
6255,Analytics,region_14,Bachelor's,m,other,2,34,3,5,0,0,79,1
67220,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,5,18,0,0,52,1
40210,Technology,region_7,Master's & above,m,sourcing,1,35,5,4,1,0,68,0
70228,Procurement,region_7,Master's & above,f,other,1,39,5,5,1,0,69,0
71384,Procurement,region_2,,m,sourcing,1,32,4,6,1,0,68,1
5720,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,32,1,5,1,0,52,1
15566,Sales & Marketing,region_25,Bachelor's,f,other,1,29,5,4,0,0,48,1
59777,Procurement,region_17,Bachelor's,f,other,1,33,3,6,1,0,67,1
62685,Operations,region_32,Bachelor's,f,other,1,41,5,9,1,0,58,1
52161,Sales & Marketing,region_2,Bachelor's,m,referred,1,40,5,8,0,0,66,0
55783,Analytics,region_22,Bachelor's,f,sourcing,1,31,3,4,1,0,86,1
65281,Technology,region_2,Bachelor's,m,other,1,23,,1,0,0,80,1
5667,Sales & Marketing,region_11,Master's & above,m,other,1,55,3,8,0,0,55,1
36974,Sales & Marketing,region_2,Master's & above,m,other,1,53,3,6,0,0,51,1
18344,Operations,region_15,Master's & above,m,sourcing,2,39,3,10,0,0,59,1
22093,Technology,region_15,Bachelor's,m,other,2,32,3,6,0,0,78,1
16057,Analytics,region_26,,m,sourcing,1,31,5,3,0,0,86,1
61205,Procurement,region_21,Bachelor's,m,sourcing,1,30,5,5,1,0,71,1
44889,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,26,,1,0,0,47,1
18656,Technology,region_11,Bachelor's,m,other,1,33,3,6,0,0,83,1
69851,Technology,region_20,Bachelor's,f,other,1,29,2,4,0,0,79,1
44999,Operations,region_20,Bachelor's,f,other,1,27,4,4,1,0,63,1
37080,Sales & Marketing,region_32,Bachelor's,f,other,1,30,3,5,0,0,51,1
28917,Operations,region_2,,m,other,1,39,1,5,0,0,56,1
14903,Procurement,region_12,Bachelor's,f,sourcing,1,33,3,9,0,0,69,1
13926,Operations,region_17,Bachelor's,f,sourcing,1,34,3,4,1,0,61,0
52889,Sales & Marketing,region_23,Bachelor's,m,other,2,32,1,4,0,1,51,1
46438,Procurement,region_27,Bachelor's,m,sourcing,2,28,,1,0,0,66,1
71754,HR,region_22,Master's & above,f,other,1,33,3,5,0,0,49,1
6932,Sales & Marketing,region_16,Bachelor's,m,other,1,28,3,4,0,0,55,1
37773,Operations,region_7,,m,sourcing,1,29,3,3,0,0,58,1
34138,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,40,1,5,0,0,52,1
932,Procurement,region_17,Bachelor's,f,other,2,38,4,4,1,0,68,1
36551,Sales & Marketing,region_6,Bachelor's,m,other,3,32,1,5,0,0,54,1
54870,Analytics,region_13,Bachelor's,m,other,1,30,3,6,0,0,81,1
44817,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,33,1,8,0,0,52,1
27466,R&D,region_22,Bachelor's,m,referred,2,29,5,2,1,0,89,1
54695,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,35,3,4,0,0,48,1
28796,Analytics,region_22,Bachelor's,f,other,2,26,3,2,0,0,82,1
32200,Sales & Marketing,region_2,Bachelor's,f,other,1,36,3,8,0,0,47,1
9102,Sales & Marketing,region_2,Bachelor's,m,referred,1,38,3,8,0,0,52,1
12250,Sales & Marketing,region_7,,m,sourcing,1,28,2,5,0,0,53,1
3503,Procurement,region_2,Bachelor's,m,sourcing,2,37,1,8,0,0,71,1
10341,Technology,region_22,Bachelor's,m,other,3,26,,1,0,0,79,1
47968,Analytics,region_22,Bachelor's,m,other,1,34,1,3,0,0,83,1
20665,Sales & Marketing,region_27,Master's & above,m,other,2,39,1,8,0,0,50,1
35540,Analytics,region_29,Master's & above,m,sourcing,1,31,5,4,1,0,87,1
58797,Analytics,region_29,Bachelor's,f,sourcing,1,31,4,3,1,0,85,1
61526,Sales & Marketing,region_28,Bachelor's,m,other,1,42,5,4,0,0,50,1
46453,Sales & Marketing,region_2,Master's & above,f,other,1,49,2,2,0,0,53,1
38309,Technology,region_26,Master's & above,m,other,1,50,3,5,0,0,79,1
28225,Analytics,region_22,Bachelor's,m,sourcing,1,28,3,3,1,0,88,1
34724,Technology,region_19,Bachelor's,m,other,1,38,1,3,1,0,81,1
66385,Operations,region_19,Bachelor's,m,other,1,39,3,5,0,0,59,1
36459,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,33,2,9,0,0,52,1
7006,Analytics,region_22,Bachelor's,m,referred,1,29,3,2,0,0,85,1
30914,Analytics,region_22,Bachelor's,m,sourcing,1,28,3,4,0,0,89,1
42354,Procurement,region_2,Master's & above,f,sourcing,3,34,3,8,0,0,66,1
39560,Technology,region_26,Bachelor's,m,sourcing,1,31,4,3,0,0,79,1
22791,Sales & Marketing,region_25,Master's & above,m,other,1,43,3,7,0,0,53,1
41594,Procurement,region_23,Master's & above,f,other,1,37,4,8,0,0,69,1
40965,Operations,region_27,Master's & above,f,other,1,38,5,8,1,0,64,0
69888,Finance,region_29,Bachelor's,m,other,1,36,3,7,0,0,65,1
38525,Procurement,region_15,Bachelor's,m,sourcing,2,30,3,5,0,0,74,1
55546,Analytics,region_25,Bachelor's,m,sourcing,1,32,3,5,1,0,81,1
33363,Sales & Marketing,region_15,Bachelor's,m,other,2,31,1,5,0,0,55,1
59439,Operations,region_2,Master's & above,m,sourcing,1,38,4,4,0,0,63,1
73123,HR,region_11,Master's & above,m,other,1,32,3,7,0,0,47,1
15358,Analytics,region_32,,f,other,1,28,1,2,0,0,83,1
14918,Procurement,region_4,Master's & above,m,other,1,41,5,15,0,0,70,1
27076,Sales & Marketing,region_2,Master's & above,f,other,1,43,3,3,0,0,53,1
44466,Sales & Marketing,region_33,Bachelor's,m,other,1,37,5,7,1,0,57,1
56888,Operations,region_17,Bachelor's,m,other,1,30,5,2,0,0,55,1
15913,Sales & Marketing,region_15,Master's & above,m,sourcing,1,29,3,6,0,0,51,1
72937,Sales & Marketing,region_22,Master's & above,f,sourcing,1,43,1,2,1,0,49,1
69728,Technology,region_2,Master's & above,m,sourcing,1,53,3,4,0,0,78,1
59452,Technology,region_10,Master's & above,f,sourcing,1,31,4,5,1,0,89,0
21368,Operations,region_8,Master's & above,m,other,1,40,2,15,0,0,61,1
33609,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,60,3,8,0,0,47,1
53955,Sales & Marketing,region_2,Master's & above,f,other,1,37,2,3,0,0,53,1
47069,Operations,region_1,Bachelor's,f,sourcing,1,30,5,4,1,0,57,1
71412,Operations,region_27,Bachelor's,m,other,2,26,,1,0,0,61,1
6691,Procurement,region_27,Bachelor's,m,other,2,34,3,4,0,0,70,1
17027,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,31,3,4,1,0,50,1
39291,Operations,region_10,Master's & above,m,sourcing,2,40,5,9,1,0,62,1
27575,Analytics,region_3,Bachelor's,m,other,2,26,3,2,0,0,86,1
6247,Sales & Marketing,region_2,Bachelor's,m,other,4,33,5,6,0,0,49,1
45365,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,28,4,3,1,0,51,1
38999,Sales & Marketing,region_15,Master's & above,m,sourcing,1,45,3,2,0,0,50,1
46888,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,37,4,7,0,0,45,1
12555,Technology,region_7,Master's & above,m,other,1,51,1,19,0,0,82,1
23243,Sales & Marketing,region_15,Bachelor's,m,sourcing,3,36,1,7,0,0,47,1
76824,Technology,region_2,Bachelor's,m,other,1,32,3,5,0,0,79,1
29301,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,31,3,6,0,0,48,1
65646,Operations,region_19,Master's & above,m,sourcing,1,43,3,11,0,0,61,1
49243,Analytics,region_23,Master's & above,m,sourcing,1,44,5,5,1,0,85,0
13641,Technology,region_13,Bachelor's,m,other,2,29,3,4,0,0,80,1
67990,Analytics,region_22,Bachelor's,m,sourcing,2,26,3,4,1,0,84,1
77474,Analytics,region_26,Bachelor's,m,other,1,27,1,4,0,0,86,1
54994,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,27,,1,0,0,54,1
10616,Sales & Marketing,region_2,Bachelor's,m,other,1,26,2,2,0,0,54,1
34343,Sales & Marketing,region_13,Bachelor's,m,other,2,30,1,3,1,0,50,1
36970,Operations,region_4,Bachelor's,m,other,1,32,4,5,1,0,58,1
23861,Sales & Marketing,region_6,Bachelor's,m,other,1,27,3,2,0,0,52,1
46765,Technology,region_2,Bachelor's,m,referred,1,26,1,5,1,0,79,0
43658,Operations,region_22,Bachelor's,m,other,2,47,4,14,0,0,59,1
